id,esco_occupation,task_id,onet_task,weight,mean_task_SML,weighted_task_SML,has_bottlenecks,onet_occupation,onet_code,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15,q16,q17,q18,qD,q19,q20,q21,q22,q23
1831,economist,7543,"Forecast production and consumption of renewable resources and supply, consumption, and depletion of non-renewable resources.",0.0741568014295287,3.425,0.25398704489613577,False,economists,19-3011.00,4.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.5
1831,economist,7544,"Teach theories, principles, and methods of economics.",0.0978333705606433,3.15,0.30817511726602637,True,economists,19-3011.00,3.0,4.0,2.0,3.0,2.0,1.0,3.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,4.0,4.5,5.0,3.0,5.0,2.0,4.0,5.0,3.0,4.0
1831,economist,20051,"Provide litigation support, such as writing reports for expert testimony or testifying as an expert witness.",0.057627875809694,3.825,0.22042662497207957,False,economists,19-3011.00,3.75,3.25,3.75,4.0,3.5,4.25,3.5,4.5,4.0,3.75,4.0,3.75,3.75,3.75,4.0,4.5,3.75,3.75,4.5,4.0,3.75,4.25,3.0,3.5
1831,economist,20052,"Study the socioeconomic impacts of new public policies, such as proposed legislation, taxes, services, and regulations.",0.09023899932990843,3.5,0.3158364976546795,True,economists,19-3011.00,3.5,4.0,4.0,4.0,3.0,3.5,4.0,4.0,4.0,4.5,3.0,3.5,2.5,3.0,3.0,4.0,4.0,4.0,4.0,3.5,4.0,4.0,2.0,2.0
1831,economist,20053,Conduct research on economic issues and disseminate research findings through technical reports or scientific articles in journals.,0.09403618494527588,3.85,0.36203931203931217,False,economists,19-3011.00,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,5.0,3.0,4.0
1834,glass annealer,4961,"Weigh or measure specified amounts of ingredients or materials for processing, using devices such as scales and calipers.",0.05479645020425412,3.575,0.19589730948020848,False,"furnace, kiln, oven, drier, and kettle operators and tenders",51-9051.00,5.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,2.5,3.0
1834,glass annealer,4962,"Press and adjust controls to activate, set, and regulate equipment according to specifications.",0.059444992252429926,3.8,0.2258909705592337,True,"furnace, kiln, oven, drier, and kettle operators and tenders",51-9051.00,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,3.0,3.0,4.0,5.0,5.0,4.0,5.0,4.0,3.0,1.0
1834,glass annealer,4963,"Monitor equipment operation, gauges, and panel lights to detect deviations from standards.",0.06353007465840259,3.375,0.21441400197210875,True,"furnace, kiln, oven, drier, and kettle operators and tenders",51-9051.00,3.0,3.5,4.0,3.5,2.5,3.0,4.0,4.0,2.5,4.0,4.5,3.5,3.0,3.5,4.0,3.0,3.5,2.5,4.0,3.0,3.5,3.5,2.0,3.0
1834,glass annealer,4964,"Read and interpret work orders and instructions to determine work assignments, process specifications, and production schedules.",0.05859980278912522,3.3625,0.19704183687843355,False,"furnace, kiln, oven, drier, and kettle operators and tenders",51-9051.00,4.0,3.5,3.25,3.5,2.75,3.0,3.75,3.5,2.75,3.25,3.5,3.25,3.5,3.0,3.75,4.25,3.25,3.5,4.25,3.0,3.0,3.5,3.25,3.75
1834,glass annealer,4965,"Record gauge readings, test results, and shift production in log books.",0.059304127341879134,3.125,0.1853253979433723,True,"furnace, kiln, oven, drier, and kettle operators and tenders",51-9051.00,3.5,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.5,3.5,3.5,2.5,3.0,3.5,3.5,3.0,3.0,3.5,3.0,3.0,3.5,2.0,2.0
1834,glass annealer,4966,Confer with supervisors or other equipment operators to report equipment malfunctions or to resolve production problems.,0.05986758698408226,2.8,0.16762924355543032,True,"furnace, kiln, oven, drier, and kettle operators and tenders",51-9051.00,4.0,3.0,2.0,3.0,3.0,3.0,2.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,3.0,2.0,2.0
1834,glass annealer,4967,"Examine or test samples of processed substances, or collect samples for laboratory testing, to ensure conformance to specifications.",0.05845893787857445,3.25,0.18999154810536698,True,"furnace, kiln, oven, drier, and kettle operators and tenders",51-9051.00,4.0,4.0,3.0,4.0,3.5,3.5,3.0,3.0,3.5,4.0,3.5,3.5,3.5,3.5,4.0,3.5,4.0,3.5,4.0,3.0,3.5,3.0,1.0,1.0
1834,glass annealer,4968,"Clean, lubricate, and adjust equipment, using scrapers, solvents, air hoses, oil, and hand tools.",0.046344555571207216,3.5333333333333337,0.16375076301826552,True,"furnace, kiln, oven, drier, and kettle operators and tenders",51-9051.00,4.166666666666667,3.8333333333333335,3.6666666666666665,3.8333333333333335,3.5,3.5,3.0,3.8333333333333335,4.0,3.333333333333333,4.0,3.5,3.8333333333333335,3.6666666666666665,3.1666666666666665,3.6666666666666665,3.1666666666666665,3.5,3.8333333333333335,3.5,3.6666666666666665,3.6666666666666665,1.6666666666666667,2.6666666666666665
1834,glass annealer,4969,"Transport materials and products to and from work areas, manually or using carts, handtrucks, or hoists.",0.055923369488660384,3.475,0.19433370897309485,True,"furnace, kiln, oven, drier, and kettle operators and tenders",51-9051.00,3.0,4.0,4.0,3.0,3.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.5,3.0,3.5,3.0,3.0,4.0,2.0,3.0
1834,glass annealer,4970,"Stop equipment and clear blockages or jams, using fingers, wire, or hand tools.",0.05902239752077758,3.55,0.2095295111987604,True,"furnace, kiln, oven, drier, and kettle operators and tenders",51-9051.00,3.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,2.0
1834,glass annealer,4971,"Remove products from equipment, manually or using hoists, and prepare them for storage, shipment, or additional processing.",0.057191153683617414,3.375,0.19302014368220877,True,"furnace, kiln, oven, drier, and kettle operators and tenders",51-9051.00,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.5,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,1.0,1.0
1834,glass annealer,4972,"Calculate amounts of materials to be loaded into furnaces, adjusting amounts as necessary for specific conditions.",0.05705028877306662,3.75,0.21393858289899984,False,"furnace, kiln, oven, drier, and kettle operators and tenders",51-9051.00,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0
1834,glass annealer,4973,"Feed fuel, such as coal and coke, into fireboxes or onto conveyors, and remove ashes from furnaces, using shovels and buckets.",0.05071136779828145,3.375,0.1711508663191999,True,"furnace, kiln, oven, drier, and kettle operators and tenders",51-9051.00,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,2.5,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0
1834,glass annealer,4974,"Melt or refine metal before casting, calculating required temperatures, and observe metal color, adjusting controls as necessary to maintain required temperatures.",0.05564163966755881,3.5375,0.1968323003239893,True,"furnace, kiln, oven, drier, and kettle operators and tenders",51-9051.00,4.0,4.0,3.5,4.0,3.0,3.5,3.5,3.5,3.5,4.0,4.0,3.5,3.5,3.5,3.0,3.5,3.5,4.0,4.5,3.5,4.0,3.5,2.5,1.75
1834,glass annealer,4975,"Replace worn or defective equipment parts, using hand tools.",0.04972531342442597,3.65,0.18149739399915477,True,"furnace, kiln, oven, drier, and kettle operators and tenders",51-9051.00,4.0,4.0,3.0,3.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,1.0,4.0,4.0,3.0,4.0,5.0,2.0,2.0
1834,glass annealer,4976,"Load equipment receptacles or conveyors with material to be processed, by hand or using hoists.",0.05845893787857445,3.375,0.19729891534018879,True,"furnace, kiln, oven, drier, and kettle operators and tenders",51-9051.00,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,2.5,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0
1834,glass annealer,4977,"Sprinkle chemicals on the surface of molten metal to bring impurities to surface and remove impurities, using strainers.",0.04240033807578532,3.6,0.15264121707282716,False,"furnace, kiln, oven, drier, and kettle operators and tenders",51-9051.00,3.5,3.0,3.0,4.0,2.5,2.5,4.0,3.5,4.0,4.5,4.0,4.5,3.5,4.0,3.0,3.5,2.5,2.5,3.5,3.5,4.0,4.5,3.0,3.0
1834,glass annealer,4978,Direct crane operators and crew members to load vessels with materials to be processed.,0.053528666009297086,3.75,0.20073249753486408,False,"furnace, kiln, oven, drier, and kettle operators and tenders",51-9051.00,4.5,4.0,4.0,4.0,3.5,3.0,3.5,3.5,4.0,4.0,4.0,3.5,4.0,3.5,4.0,4.0,3.0,3.5,4.0,4.0,4.0,4.0,3.0,3.0
1835,quality engineering technician,18127,"Conduct validation or qualification tests of new or existing processes, equipment, or software in accordance with internal protocols or external standards.",0.04911823884483371,3.1,0.15226654041898452,True,validation engineers,17-2199.02,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,2.0
1835,quality engineering technician,18128,"Design validation study features, such as sampling, testing, or analytical methodologies.",0.04615930879394011,4.075,0.18809918333530595,True,validation engineers,17-2199.02,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,3.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,3.0,5.0,5.0,2.0,1.5
1835,quality engineering technician,18129,"Develop validation master plans, process flow diagrams, test cases, or standard operating procedures.",0.05172209728962007,3.675,0.19007870753935377,False,validation engineers,17-2199.02,5.0,4.0,3.5,3.0,4.5,4.0,4.0,4.0,3.5,3.5,4.0,4.0,3.0,3.0,4.0,3.5,4.0,4.5,4.5,2.5,3.5,4.0,3.0,3.0
1835,quality engineering technician,18130,"Prepare validation or performance qualification protocols for new or modified manufacturing processes, systems, or equipment for production of pharmaceuticals, electronics, or other products.",0.04521245117765416,4.075,0.1842407385489407,True,validation engineers,17-2199.02,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,3.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,3.0,5.0,5.0,2.0,1.5
1835,quality engineering technician,18131,Analyze validation test data to determine whether systems or processes have met validation criteria or to identify root causes of production problems.,0.05385252692626346,3.775,0.20329328914664455,True,validation engineers,17-2199.02,4.0,3.0,4.0,4.0,4.0,3.0,2.0,4.0,2.0,5.0,5.0,2.0,4.0,3.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,3.5
1835,quality engineering technician,18132,Conduct audits of validation or performance qualification processes to ensure compliance with internal or regulatory requirements.,0.043792164753225234,3.8,0.1664102260622559,False,validation engineers,17-2199.02,5.0,3.5,4.5,4.0,3.5,3.5,4.0,4.0,3.0,4.0,4.5,3.0,4.5,3.5,4.5,5.0,5.0,4.0,5.0,3.5,3.5,3.5,3.0,3.0
1835,quality engineering technician,18133,"Create, populate, or maintain databases for tracking validation activities, test results, or validated systems.",0.04438395076340396,3.75,0.16643981536276486,True,validation engineers,17-2199.02,5.0,5.0,4.0,5.0,5.0,5.0,3.0,3.0,5.0,3.0,3.0,4.0,4.0,3.0,5.0,4.0,2.0,2.0,5.0,1.0,2.0,4.0,3.5,2.5
1835,quality engineering technician,18134,"Direct validation activities, such as protocol creation or testing.",0.04201680672268907,3.25,0.13655462184873948,False,validation engineers,17-2199.02,3.0,4.0,4.0,3.5,3.0,3.0,3.5,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.5,4.5,3.0,3.0,3.5,3.0,3.0
1835,quality engineering technician,18137,"Prepare detailed reports or design statements, based on results of validation and qualification tests or reviews of procedures and protocols.",0.05089359687536986,4.075,0.20739140726713218,False,validation engineers,17-2199.02,4.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,3.0,5.0,4.0,4.0,4.0,4.0,4.5,3.0,5.0,4.0,5.0,4.0,4.0,4.0,3.0,2.5
1835,quality engineering technician,18139,Resolve testing problems by modifying testing methods or revising test objectives and standards.,0.04438395076340396,3.025,0.134261451059297,False,validation engineers,17-2199.02,3.0,3.0,2.5,3.5,3.0,2.5,2.5,3.0,3.0,3.5,3.0,3.0,3.0,3.5,2.5,3.0,3.5,2.5,3.5,3.0,3.0,3.0,3.0,3.0
1835,quality engineering technician,18141,Assist in training equipment operators or other staff on validation protocols and standard operating procedures.,0.0396496626819742,3.15,0.12489643744821873,True,validation engineers,17-2199.02,4.5,4.0,4.5,4.0,2.5,2.5,3.0,2.5,3.0,3.0,3.5,1.0,3.5,2.5,3.5,2.5,4.0,3.5,4.0,3.0,4.0,3.0,3.0,2.0
1835,quality engineering technician,18142,Communicate with regulatory agencies regarding compliance documentation or validation results.,0.04864481003669074,3.85,0.18728251864125933,False,validation engineers,17-2199.02,4.0,5.0,3.0,5.0,3.5,4.0,4.0,3.5,4.0,3.5,3.5,3.5,4.5,4.0,5.0,3.5,3.0,4.5,5.0,3.5,4.0,3.5,3.0,3.0
1835,quality engineering technician,18143,Coordinate the implementation or scheduling of validation testing with affected departments and personnel.,0.04142502071251036,3.25,0.1346313173156587,False,validation engineers,17-2199.02,3.0,4.0,4.0,3.5,3.0,3.0,3.5,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.5,4.5,3.0,3.0,3.5,3.0,3.0
1835,quality engineering technician,18144,Maintain validation test equipment.,0.049710024855012434,3.6,0.17895608947804476,True,validation engineers,17-2199.02,4.5,3.0,4.0,4.0,3.0,4.0,3.0,3.0,5.0,5.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,3.0,3.0,4.0,1.5,2.0
1835,quality engineering technician,18145,"Participate in internal or external training programs to maintain knowledge of validation principles, industry trends, or novel technologies.",0.04106994910640313,3.3,0.1355308320511303,True,validation engineers,17-2199.02,4.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0
1835,quality engineering technician,18146,"Prepare, maintain, or review validation and compliance documentation, such as engineering change notices, schematics, or protocols.",0.04852645283465499,3.625,0.17590839152562435,False,validation engineers,17-2199.02,4.0,4.0,3.5,4.0,3.5,3.0,4.0,4.0,3.0,4.5,3.5,3.5,3.5,4.0,3.75,3.0,4.0,3.5,4.0,3.5,4.0,3.5,3.0,2.5
1835,quality engineering technician,19646,"Plan or conduct validation testing of alternative energy products, such as synthetic jet fuels or energy storage systems, such as fuel cells.",0.04142502071251036,3.1,0.12841756420878214,True,validation engineers,17-2199.02,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,2.0
1835,quality engineering technician,19647,"Validate or characterize sustainable or environmentally friendly products, using electronic testing platforms.",0.0404781630962244,3.1,0.12548230559829565,True,validation engineers,17-2199.02,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,2.0
1835,quality engineering technician,21051,Study product characteristics or customer requirements to determine validation objectives and standards.,0.05479938454254942,3.525,0.1931678305124867,True,validation engineers,17-2199.02,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,1.0,2.5
1835,quality engineering technician,21052,Recommend resolution of identified deviations from established product or process standards.,0.04734288081429757,3.65,0.17280151497218613,False,validation engineers,17-2199.02,3.75,4.0,3.5,3.75,3.5,3.75,4.25,3.5,3.5,3.75,4.5,2.75,3.75,3.75,3.0,4.0,3.0,3.5,4.0,3.75,4.25,4.0,2.5,2.5
1835,quality engineering technician,21053,"Draw samples of raw materials, intermediate products, or finished products for validation testing.",0.042371878328796304,3.4,0.14406438631790744,False,validation engineers,17-2199.02,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,2.5,2.5
1835,quality engineering technician,21054,Devise automated lab validation test stations or other test fixtures or equipment.,0.033021659367972536,3.55,0.1172268907563025,True,validation engineers,17-2199.02,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,2.0
1836,script supervisor,3846,"Coordinate the activities of writers, directors, managers, and other personnel throughout the production process.",0.04787653486538245,3.4,0.16278021854230032,True,producers,27-2012.01,3.0,4.0,2.0,3.5,3.5,3.0,3.5,4.0,2.5,4.0,3.0,4.0,3.5,3.5,4.5,3.0,4.0,3.5,4.5,3.5,4.0,3.5,2.5,3.0
1836,script supervisor,3847,Monitor postproduction processes to ensure accurate completion of details.,0.0446096654275093,4.025,0.17955390334572494,False,producers,27-2012.01,3.0,4.0,4.5,5.0,4.5,4.0,3.5,4.5,4.5,4.5,3.5,4.5,3.5,4.5,4.5,4.5,4.0,3.5,4.5,4.0,4.0,4.0,3.0,3.0
1836,script supervisor,3848,"Perform management activities, such as budgeting, scheduling, planning, and marketing.",0.04618677481131013,3.475,0.16049904246930272,False,producers,27-2012.01,3.75,3.5,2.25,3.5,3.75,3.25,3.25,4.0,3.0,4.0,3.25,4.0,3.75,3.5,3.75,3.75,4.25,3.5,4.5,4.0,3.75,3.75,2.25,2.5
1836,script supervisor,3849,"Determine production size, content, and budget, establishing details such as production schedules and management policies.",0.04641207615185311,3.725,0.17288498366565283,True,producers,27-2012.01,3.5,3.5,5.0,3.0,3.0,5.0,2.0,4.0,3.0,5.0,4.0,4.0,5.0,4.5,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,3.0
1836,script supervisor,3850,Compose and edit scripts or provide screenwriters with story outlines from which scripts can be written.,0.04483496676805228,3.425,0.15355976118057904,False,producers,27-2012.01,3.75,3.5,3.5,4.0,3.5,2.75,3.5,3.25,3.5,3.5,3.5,2.5,3.25,2.75,4.5,3.5,4.0,4.0,4.5,3.25,3.5,4.5,3.0,3.0
1836,script supervisor,3851,Conduct meetings with staff to discuss production progress and to ensure production objectives are attained.,0.04325785738425144,3.6,0.15572828658330518,True,producers,27-2012.01,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0
1836,script supervisor,3852,Resolve personnel problems that arise during the production process by acting as liaisons between dissenting parties when necessary.,0.04021628928692126,3.725,0.1498056775937817,True,producers,27-2012.01,3.5,3.5,5.0,3.0,3.0,5.0,2.0,4.0,3.0,5.0,4.0,4.0,5.0,4.5,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,3.0
1836,script supervisor,3853,"Produce shows for special occasions, such as holidays or testimonials.",0.03965303593556382,3.275,0.1298636926889715,True,producers,27-2012.01,3.0,4.0,4.5,3.0,1.5,3.0,3.5,3.0,2.0,3.5,4.0,3.0,3.5,3.0,5.0,4.0,4.0,4.0,5.0,3.0,3.0,4.0,3.0,3.0
1836,script supervisor,3856,"Hire directors, principal cast members, and key production staff members.",0.05091810296271263,3.7,0.18839698096203675,False,producers,27-2012.01,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,3.0,5.0,3.0,4.0,4.0,3.0,3.0
1836,script supervisor,3857,Arrange financing for productions.,0.04866508955728288,3.8,0.18492734031767494,False,producers,27-2012.01,4.0,3.5,3.0,4.0,4.0,4.5,3.5,4.0,4.0,4.0,4.0,4.5,3.0,4.0,4.0,3.5,4.0,3.5,4.0,4.5,3.5,4.0,3.0,3.0
1836,script supervisor,3858,"Select plays, scripts, books, or ideas to be produced.",0.04618677481131013,3.4,0.15703503435845445,False,producers,27-2012.01,4.0,3.5,3.0,3.5,4.0,3.0,4.0,3.5,3.0,3.5,2.5,3.0,4.0,3.0,3.0,3.5,3.5,3.5,3.5,4.0,3.5,4.0,3.0,2.5
1836,script supervisor,3859,"Review film, recordings, or rehearsals to ensure conformance to production and broadcast standards.",0.04539822011940972,4.025,0.18272783598062414,False,producers,27-2012.01,3.0,4.0,4.5,5.0,4.5,4.0,3.5,4.5,4.5,4.5,3.5,4.5,3.5,4.5,4.5,4.5,4.0,3.5,4.5,4.0,4.0,4.0,3.0,3.0
1836,script supervisor,3860,"Perform administrative duties, such as preparing operational reports, distributing rehearsal call sheets and script copies, and arranging for rehearsal quarters.",0.04044159062746424,3.725,0.1506449250873043,True,producers,27-2012.01,3.5,3.5,5.0,3.0,3.0,5.0,2.0,4.0,3.0,5.0,4.0,4.0,5.0,4.5,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,3.0
1836,script supervisor,3861,"Obtain and distribute costumes, props, music, and studio equipment needed to complete productions.",0.033907851751717934,2.85,0.09663737749239612,True,producers,27-2012.01,4.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,4.0,3.0,1.0,3.0,3.0,1.0,1.0,2.0,3.0,3.0,4.0,3.0,2.5,1.5
1836,script supervisor,3862,"Negotiate contracts with artistic personnel, often in accordance with collective bargaining agreements.",0.04303255604370847,3.125,0.13447673763658896,True,producers,27-2012.01,3.0,3.0,3.0,4.0,3.0,3.0,2.0,4.0,2.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,2.5
1836,script supervisor,3863,Maintain knowledge of minimum wages and working conditions established by unions or associations of actors and technicians.,0.03751267320040555,3.5,0.13129435620141944,False,producers,27-2012.01,3.5,4.0,3.0,4.0,4.0,3.5,4.0,3.5,3.0,4.0,3.5,3.5,3.5,3.0,4.0,3.5,2.5,3.0,4.0,4.0,3.0,3.0,3.0,3.0
1836,script supervisor,3864,"Plan and coordinate the production of musical recordings, selecting music and directing performers.",0.03852652923284894,3.8,0.14640081108482597,True,producers,27-2012.01,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,5.0,3.0,4.0,3.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,2.0,2.0
1836,script supervisor,3865,"Negotiate with parties, including independent producers and the distributors and broadcasters who will be handling completed productions.",0.04314520671397997,3.125,0.1348287709811874,True,producers,27-2012.01,3.0,3.0,3.0,4.0,3.0,3.0,2.0,4.0,2.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,2.5
1836,script supervisor,3866,"Develop marketing plans for finished products, collaborating with sales associates to supervise product distribution.",0.03807592655176298,3.25,0.12374676129322967,True,producers,27-2012.01,3.0,3.5,4.0,3.0,2.5,2.5,3.5,3.5,2.5,2.0,4.0,3.5,3.5,3.0,3.5,3.5,3.0,3.0,3.5,3.0,3.5,3.0,3.5,4.5
1836,script supervisor,3867,Determine and direct the content of radio programming.,0.04303255604370847,3.4,0.1463106905486088,False,producers,27-2012.01,4.0,3.5,3.0,3.5,4.0,3.0,4.0,3.5,3.0,3.5,2.5,3.0,4.0,3.0,3.0,3.5,3.5,3.5,3.5,4.0,3.5,4.0,3.0,2.5
1836,script supervisor,3869,Obtain rights to scripts or to such items as existing video footage.,0.04156809733017912,3.75,0.1558803649881717,False,producers,27-2012.01,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0
1836,script supervisor,20107,Write and edit news stories from information collected by reporters and other sources.,0.05091810296271263,3.6125,0.18394164695279938,False,producers,27-2012.01,4.75,4.0,3.75,4.0,4.25,3.25,3.5,3.75,3.75,3.5,3.75,3.0,3.75,2.75,4.25,4.0,4.25,3.5,4.25,3.5,3.5,3.75,3.0,2.5
1836,script supervisor,20108,"Research production topics using the internet, video archives, and other informational sources.",0.04562352145995269,3.4,0.15511997296383914,True,producers,27-2012.01,4.0,3.0,3.0,4.0,4.0,5.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0
1838,veterinary technician,4176,"Administer anesthesia to animals, under the direction of a veterinarian, and monitor animals' responses to anesthetics so that dosages can be adjusted.",0.03601503759398497,3.625,0.13055451127819553,True,veterinary technologists and technicians,29-2056.00,3.25,3.5,3.75,4.0,4.0,3.5,3.25,3.75,4.25,3.5,4.0,4.5,3.75,4.25,3.25,3.75,3.0,3.5,3.75,3.75,3.75,3.5,3.0,1.5
1838,veterinary technician,4177,Care for and monitor the condition of animals recovering from surgery.,0.03699248120300753,3.5,0.12947368421052635,False,veterinary technologists and technicians,29-2056.00,3.5,4.0,4.0,3.5,4.0,3.5,3.5,3.5,3.5,4.0,4.0,2.5,3.0,3.0,3.5,3.5,3.5,3.0,3.5,3.5,4.0,3.5,3.0,3.0
1838,veterinary technician,4178,"Prepare and administer medications, vaccines, serums, or treatments, as prescribed by veterinarians.",0.03511278195488722,3.3416666666666663,0.11733521303258145,True,veterinary technologists and technicians,29-2056.00,3.8333333333333335,3.5,3.333333333333333,3.8333333333333335,2.6666666666666665,3.0,3.6666666666666665,3.333333333333333,2.833333333333333,3.8333333333333335,4.166666666666667,3.6666666666666665,3.5,3.333333333333333,3.5,3.333333333333333,3.5,3.333333333333333,4.166666666666667,2.6666666666666665,3.5,3.6666666666666665,2.6666666666666665,1.6666666666666667
1838,veterinary technician,4179,"Perform laboratory tests on blood, urine, or feces, such as urinalyses or blood counts, to assist in the diagnosis and treatment of animal health problems.",0.03526315789473685,3.125,0.11019736842105265,True,veterinary technologists and technicians,29-2056.00,3.0,4.0,3.0,4.0,2.5,3.0,2.5,3.5,3.0,3.5,3.0,4.0,3.0,3.0,3.0,3.5,2.0,3.5,3.5,3.5,3.5,3.0,2.0,2.0
1838,veterinary technician,4180,"Administer emergency first aid, such as performing emergency resuscitation or other life saving procedures.",0.03533834586466166,3.525,0.12456766917293235,True,veterinary technologists and technicians,29-2056.00,4.0,5.0,3.5,4.0,3.5,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,1.5
1838,veterinary technician,4181,"Collect, prepare, and label samples for laboratory testing, culture, or microscopic examination.",0.03488721804511278,3.5,0.12210526315789473,True,veterinary technologists and technicians,29-2056.00,3.75,4.0,3.25,3.75,3.0,3.5,3.0,4.0,4.0,4.0,3.75,3.0,3.75,3.5,4.0,4.0,4.25,4.0,4.25,3.25,3.75,3.75,3.25,1.5
1838,veterinary technician,4182,"Clean and sterilize instruments, equipment, or materials.",0.034962406015037605,3.425,0.1197462406015038,True,veterinary technologists and technicians,29-2056.00,4.25,3.75,2.75,3.25,1.5,3.5,3.25,3.75,3.25,4.5,3.75,3.25,3.75,3.5,3.75,3.0,3.5,3.25,3.75,3.0,4.5,4.25,3.0,2.0
